ID_RESENA,PK_RELACIONAL,NOMBRE_RECURSO,BARRIO_RECURSO,CATEGORIA_RECURSO,TEXTO_RESENA,CALIFICACION,FECHA,IDIOMA,AUTOR_SINTETICO,DATASET_SINTETICO
C0022402,R014653,PALACIO REAL,Palacio,cultura,"Que decepcion. Mal señalizado por dentro, fotos no permitidas y sin explicaciones, colas eternas para entrar. No volvere.",2,2024-01-24,es,Diego G.,True
C0022403,R014655,BIBLIOTECA PUBLICA PEDRO SALINAS,Embajadores,cultura,"La verdad, merece la pena si pillas entrada gratis, interesante aunque se hace corto.",3,2023-01-10,es,Paul F.,True
C0022404,R014656,CENTRO CULTURAL CONDE DUQUE,Universidad,cultura,"Correct sans plus, bien pour une visite rapide, dans la moyenne.",3,2025-02-27,fr,Ana C.,True
C0022405,R014656,CENTRO CULTURAL CONDE DUQUE,Universidad,cultura,"Decent for a quick visit, nothing special but fine.",5,2025-06-18,en,Anna R.,True
C0022406,R014656,CENTRO CULTURAL CONDE DUQUE,Universidad,cultura,"Para ser sinceros, merece la pena si pillas entrada gratis, interesante aunque se hace corto, correcto para una tarde tranquila. Ni fu ni fa.",3,2023-07-30,es,Laura B.,True
C0022407,R014656,CENTRO CULTURAL CONDE DUQUE,Universidad,cultura,"La verdad, merece la pena si pillas entrada gratis, correcto para una tarde tranquila. Ni fu ni fa.",3,2023-05-06,es,Anna T.,True
C0022408,R014656,CENTRO CULTURAL CONDE DUQUE,Universidad,cultura,"La verdad, la coleccion permanente esta bien, interesante aunque se hace corto, merece la pena si pillas entrada gratis. Cumple.",3,2024-02-20,es,Sergio P.,True
C0022409,R014656,CENTRO CULTURAL CONDE DUQUE,Universidad,cultura,"Personal informado y amable, la exposicion temporal merece la pena, perfecto para amantes de la historia.",4,2025-03-18,es,Diego P.,True
C0022410,R014656,CENTRO CULTURAL CONDE DUQUE,Universidad,cultura,"Volveremos seguro. Una coleccion impresionante, obras espectaculares, muy bien conservado y explicado.",4,2025-12-08,es,Diego M.,True
C0022411,R014656,CENTRO CULTURAL CONDE DUQUE,Universidad,cultura,"Muy recomendable. La exposicion temporal merece la pena, obras espectaculares. Volveremos.",4,2023-04-06,es,Carlos S.,True
C0022412,R014656,CENTRO CULTURAL CONDE DUQUE,Universidad,cultura,"Overall, a bit crowded, decent for a quick visit, it was okay.",3,2025-12-24,en,Hans L.,True
C0022413,R014656,CENTRO CULTURAL CONDE DUQUE,Universidad,cultura,"Audioguia muy completa, una joya del arte en Madrid. Lo recomiendo.",4,2023-11-26,es,John P.,True
C0022414,R014656,CENTRO CULTURAL CONDE DUQUE,Universidad,cultura,"Para ser sinceros, la coleccion permanente esta bien, merece la pena si pillas entrada gratis, correcto para una tarde tranquila. Sin mas.",4,2025-10-04,es,John S.,True
C0022415,R014657,MUSEO DE ARTE Y TRADICIONES POPULARES,Embajadores,cultura,"Muy recomendable. Personal informado y amable, la exposicion temporal merece la pena, muy bien conservado y explicado.",5,2025-08-30,es,Hans P.,True
C0022416,R014659,CAFÉ PAVÓN,Embajadores,restaurantes,"Muy recomendable. Terraza agradable para cenar, buena relacion calidad-precio, las tapas riquisimas. Lo recomiendo.",4,2023-01-23,es,Pedro T.,True
C0022417,R014659,CAFÉ PAVÓN,Embajadores,restaurantes,"Ci e piaciuto molto, posto stupendo.",4,2025-02-13,it,Olivia T.,True
C0022418,R014659,CAFÉ PAVÓN,Embajadores,restaurantes,"Bien pour une visite rapide, un peu bonde.",3,2025-10-02,fr,Marie F.,True
C0022419,R014659,CAFÉ PAVÓN,Embajadores,restaurantes,"El pescado y la carne de primera, cocina tradicional bien ejecutada. Lo recomiendo.",5,2023-08-04,es,Paul V.,True
C0022420,R014660,LA NOBIA,Embajadores,restaurantes,"Ambiente acogedor, raciones generosas, terraza agradable para cenar. Merece mucho la pena.",4,2024-08-08,es,Paul C.,True
C0022421,R014661,OFICINAS,Universidad,hoteles,"Freundliches Personal, ein wunderbares Erlebnis.",4,2024-08-23,de,Clara L.,True
C0022422,R014661,OFICINAS,Universidad,hoteles,"Muy recomendable. Ubicacion perfecta y bien comunicado, desayuno variado y rico, recepcion 24 horas muy util.",5,2024-08-24,es,Javier H.,True
C0022423,R014662,ESCUELA DE ARTES APLICADAS Y OFICIOS ARTISTICOS,Cortes,deporte,"Honestly, average overall, nothing special but fine, decent for a quick visit.",4,2025-09-17,en,Paul T.,True
C0022424,R014663,HOSTEL,Universidad,hoteles,"Repetiremos. Ubicacion perfecta y bien comunicado, buena relacion calidad-precio. Un 10.",5,2024-09-22,es,Ivan L.,True
C0022425,R014663,HOSTEL,Universidad,hoteles,"La verdad, habitacion algo pequeña, bien situado aunque paredes finas, cumple para dormir sin lujos. Cumple.",3,2025-08-10,es,Anna R.,True
C0022426,R014664,STROMBOLI,Justicia,restaurantes,"Productos muy frescos, el pescado y la carne de primera. Lo recomiendo.",5,2024-04-26,es,Sofia C.,True
C0022427,R014664,STROMBOLI,Justicia,restaurantes,"Nos encanto. Terraza agradable para cenar, productos muy frescos.",5,2024-01-17,es,Carlos T.,True
C0022428,R014664,STROMBOLI,Justicia,restaurantes,"Muy recomendable. Las tapas riquisimas, ambiente acogedor, postres caseros deliciosos. Lo recomiendo.",4,2024-09-24,es,Hans T.,True
C0022429,R014664,STROMBOLI,Justicia,restaurantes,"Repetiremos. La comida estaba deliciosa, raciones generosas, el servicio atento y cercano. Lo recomiendo.",4,2025-08-22,es,Giulia L.,True
C0022430,R014664,STROMBOLI,Justicia,restaurantes,"Repetiremos. Raciones generosas, platos caseros llenos de sabor, el vino de la casa acompaña genial. Volveremos.",4,2025-12-04,es,Liam M.,True
C0022431,R014664,STROMBOLI,Justicia,restaurantes,"Las tapas riquisimas, la comida estaba deliciosa. Un 10.",4,2023-10-20,es,Marco V.,True
C0022432,R014664,STROMBOLI,Justicia,restaurantes,"Fuer einen kurzen Besuch in Ordnung, nichts Besonderes.",4,2023-11-05,de,Sophie H.,True
C0022433,R014664,STROMBOLI,Justicia,restaurantes,"One of the highlights of our trip, stunning place.",4,2025-12-21,en,Elena R.,True
C0022434,R014667,ESCUELA MAYOR DE DANZA AYUNTAMIENTO DE MADRID,Embajadores,deporte,"Repetiremos. Perfecto para entrenar, instalaciones limpias y bien equipadas, material moderno y cuidado. Lo recomiendo.",5,2025-10-20,es,Ana F.,True
C0022435,R014668,BIBLIOTECA IVAN DE VARGAS,Palacio,cultura,"Honestly, decent for a quick visit, nothing special but fine, average overall.",4,2025-08-04,en,Ana C.,True
C0022436,R014668,BIBLIOTECA IVAN DE VARGAS,Palacio,cultura,"Perfecto para amantes de la historia, audioguia muy completa. Un 10.",5,2025-05-29,es,Ivan F.,True
C0022437,R014668,BIBLIOTECA IVAN DE VARGAS,Palacio,cultura,"Muy recomendable. La exposicion temporal merece la pena, una coleccion impresionante. Merece mucho la pena.",4,2025-05-15,es,Javier V.,True
C0022438,R014668,BIBLIOTECA IVAN DE VARGAS,Palacio,cultura,"Boa relacao qualidade-preco, lugar lindo.",5,2025-08-14,pt,Paul V.,True
C0022439,R014668,BIBLIOTECA IVAN DE VARGAS,Palacio,cultura,"Personale gentile, ottimo rapporto qualita-prezzo, posto stupendo.",5,2025-02-11,it,John L.,True
C0022440,R014668,BIBLIOTECA IVAN DE VARGAS,Palacio,cultura,"Average overall, decent for a quick visit, it was okay.",5,2025-08-26,en,Anna C.,True
C0022441,R014669,THE BAKE BAR,Universidad,restaurantes,"Nos encanto. El vino de la casa acompaña genial, platos caseros llenos de sabor.",5,2023-09-03,es,Javier V.,True
C0022442,R014669,THE BAKE BAR,Universidad,restaurantes,"En general, ambiente sencillo, carta corta pero suficiente, precio ajustado. Sin mas.",5,2023-03-16,es,Chiara T.,True
C0022443,R014672,CAFETERIA,Cortes,restaurantes,"A bit crowded, decent for a quick visit, nothing special but fine.",4,2024-04-17,en,Chiara H.,True
C0022444,R014673,MARISCOS COMPOSTELA TAPAS,Universidad,restaurantes,"Volveremos seguro. Buena relacion calidad-precio, postres caseros deliciosos, el pescado y la carne de primera. Merece mucho la pena.",4,2025-04-26,es,Lucia R.,True
C0022445,R014673,MARISCOS COMPOSTELA TAPAS,Universidad,restaurantes,"Muy recomendable. El vino de la casa acompaña genial, la paella espectacular. Merece mucho la pena.",5,2024-04-22,es,Clara C.,True
C0022446,R014673,MARISCOS COMPOSTELA TAPAS,Universidad,restaurantes,"Ein wunderbares Erlebnis, freundliches Personal, toller Ort.",5,2023-12-11,de,Elena R.,True
C0022447,R014674,RESTAURANTE EL MARQUES,Sol,restaurantes,"Troppa gente, molto deludente, poco pulito.",2,2023-09-21,it,Marie S.,True
C0022448,R014675,CAFE DE ORIENTE,Palacio,restaurantes,"Muy recomendable. Ambiente acogedor, cocina tradicional bien ejecutada.",4,2023-07-28,es,Ivan P.,True
C0022449,R014677,EL CAFE DE LA OPERA,Palacio,restaurantes,"Boa relacao qualidade-preco, lugar lindo, adoramos.",4,2023-10-08,pt,Javier H.,True
C0022450,R014677,EL CAFE DE LA OPERA,Palacio,restaurantes,"Fuer einen kurzen Besuch in Ordnung, ganz okay, nichts Besonderes.",5,2025-04-13,de,Tom V.,True
C0022451,R014677,EL CAFE DE LA OPERA,Palacio,restaurantes,"Highly recommended. Clean and welcoming, one of the highlights of our trip, the food was delicious.",4,2024-08-31,en,Lucia H.,True
C0022452,R014677,EL CAFE DE LA OPERA,Palacio,restaurantes,"Loved it. A wonderful experience, great value for money, one of the highlights of our trip.",5,2023-03-07,en,Marie G.,True
C0022453,R014678,BAR LA PLAZA,Embajadores,restaurantes,"Repetiremos. Buena relacion calidad-precio, platos caseros llenos de sabor, ambiente acogedor. Lo recomiendo.",5,2023-04-27,es,Carlos R.,True
C0022454,R014678,BAR LA PLAZA,Embajadores,restaurantes,"Highly recommended. Absolutely worth the visit, one of the highlights of our trip.",5,2025-03-17,en,Emma H.,True
C0022455,R014679,ROYAL CROWN,Embajadores,ocio,"Un'esperienza bellissima, ottimo rapporto qualita-prezzo, posto stupendo.",4,2025-03-06,it,Tom C.,True
C0022456,R014681,RESTAURANTE GINGER ,Cortes,restaurantes,"Volveremos seguro. La comida estaba deliciosa, cocina tradicional bien ejecutada. Un 10.",4,2025-05-07,es,Giulia R.,True
C0022457,R014681,RESTAURANTE GINGER ,Cortes,restaurantes,"Repetiremos. Las tapas riquisimas, la paella espectacular.",4,2024-02-04,es,Chiara C.,True
C0022458,R014681,RESTAURANTE GINGER ,Cortes,restaurantes,"Nos encanto. La comida estaba deliciosa, terraza agradable para cenar, postres caseros deliciosos. Un 10.",5,2024-10-27,es,Lucia F.,True
C0022459,R014681,RESTAURANTE GINGER ,Cortes,restaurantes,"Muy recomendable. Terraza agradable para cenar, buena relacion calidad-precio. Lo recomiendo.",5,2025-06-11,es,Ana R.,True
C0022460,R014681,RESTAURANTE GINGER ,Cortes,restaurantes,"Ambiente sencillo, cumple para una comida rapida, precio ajustado. Cumple.",4,2025-06-11,es,Marco T.,True
C0022461,R014681,RESTAURANTE GINGER ,Cortes,restaurantes,"Nos encanto. Ambiente acogedor, el servicio atento y cercano, platos caseros llenos de sabor.",4,2025-07-26,es,Tom L.,True
C0022462,R014683,ESTADO PURO,Cortes,restaurantes,"Mediano, bom para uma visita rapida.",5,2023-12-22,pt,Ana R.,True
C0022463,R014683,ESTADO PURO,Cortes,restaurantes,"Loved it. The food was delicious, a wonderful experience.",4,2024-08-09,en,Hans R.,True
C0022464,R014685,CHOCOLATERIA SAN GINES,Sol,restaurantes,"La verdad, carta corta pero suficiente, raciones normales.",3,2025-11-19,es,Pedro V.,True
C0022465,R014685,CHOCOLATERIA SAN GINES,Sol,restaurantes,"Nos encanto. El pescado y la carne de primera, productos muy frescos, postres caseros deliciosos. Lo recomiendo.",4,2025-02-13,es,Olivia S.,True
C0022466,R014685,CHOCOLATERIA SAN GINES,Sol,restaurantes,"En general, el servicio algo lento pero amable, carta corta pero suficiente, ambiente sencillo. Sin mas.",3,2025-04-14,es,Lucia F.,True
C0022467,R014685,CHOCOLATERIA SAN GINES,Sol,restaurantes,"Nos cobraron de mas, caro para lo que ofrecen. Muy mejorable.",2,2023-09-05,es,Olivia V.,True
C0022468,R014687,ESTANCO LOTERIAS...,Imperial,ocio,"Nos encanto. Un plan estupendo, gran ambiente, muy divertido y bien organizado.",5,2024-03-06,es,Sofia C.,True
C0022469,R014688,TODO TIPO DE SEGUROS,Imperial,hoteles,"Loved it. Absolutely worth the visit, clean and welcoming, a wonderful experience.",4,2025-04-13,en,Pedro T.,True
C0022470,R014688,TODO TIPO DE SEGUROS,Imperial,hoteles,"One of the highlights of our trip, the staff were lovely, the food was delicious.",5,2024-09-27,en,Joao T.,True
C0022471,R014689,SABOR ATLÉTICO,Imperial,restaurantes,"La comida estaba deliciosa, postres caseros deliciosos, cocina tradicional bien ejecutada. Merece mucho la pena.",4,2023-07-17,es,Ana F.,True
C0022472,R014692,VICENS,Palacio,restaurantes,"Nos encanto. Platos caseros llenos de sabor, cocina tradicional bien ejecutada. Lo recomiendo.",4,2024-09-24,es,Luis V.,True
C0022473,R014692,VICENS,Palacio,restaurantes,"Para ser sinceros, carta corta pero suficiente, precio ajustado. Cumple.",5,2025-04-06,es,Lucia T.,True
C0022474,R014692,VICENS,Palacio,restaurantes,"Para ser sinceros, ambiente sencillo, cumple para una comida rapida. Ni fu ni fa.",3,2025-05-09,es,John P.,True
C0022475,R014692,VICENS,Palacio,restaurantes,"Repetiremos. La comida estaba deliciosa, el pescado y la carne de primera, raciones generosas. Volveremos.",5,2024-03-17,es,Tom R.,True
C0022476,R014693,PETIT HOSTEL LA LATINA,Imperial,hoteles,"Muy recomendable. Buena relacion calidad-precio, ubicacion perfecta y bien comunicado. Un 10.",5,2023-05-10,es,Ivan R.,True
C0022477,R014693,PETIT HOSTEL LA LATINA,Imperial,hoteles,"Muy recomendable. Habitaciones limpias y comodas, buena relacion calidad-precio, excelente descanso. Merece mucho la pena.",5,2025-05-29,es,Giulia V.,True
C0022478,R014693,PETIT HOSTEL LA LATINA,Imperial,hoteles,"La verdad, bien situado aunque paredes finas, habitacion algo pequeña. Cumple.",4,2023-05-11,es,Sofia R.,True
C0022479,R014693,PETIT HOSTEL LA LATINA,Imperial,hoteles,"The food was delicious, a wonderful experience.",5,2023-02-17,en,Elena C.,True
C0022480,R014693,PETIT HOSTEL LA LATINA,Imperial,hoteles,"Correct sans plus, dans la moyenne, un peu bonde.",3,2023-06-02,fr,Anna R.,True
C0022481,R014693,PETIT HOSTEL LA LATINA,Imperial,hoteles,"A wonderful experience, clean and welcoming.",5,2023-04-02,en,Diego L.,True
C0022482,R014693,PETIT HOSTEL LA LATINA,Imperial,hoteles,"Repetiremos. Recepcion 24 horas muy util, ubicacion perfecta y bien comunicado. Volveremos.",5,2025-04-29,es,Joao L.,True
C0022483,R014693,PETIT HOSTEL LA LATINA,Imperial,hoteles,"Nos encanto. Buena relacion calidad-precio, ubicacion perfecta y bien comunicado, personal amabilisimo. Lo recomiendo.",4,2025-05-27,es,Sofia H.,True
C0022484,R014694,BAR ESTORIL,Imperial,restaurantes,"Cocina tradicional bien ejecutada, buena relacion calidad-precio. Volveremos.",4,2024-07-20,es,Marie H.,True
C0022485,R014694,BAR ESTORIL,Imperial,restaurantes,"Muy recomendable. El pescado y la carne de primera, productos muy frescos, cocina tradicional bien ejecutada. Un 10.",4,2025-06-29,es,Elena H.,True
C0022486,R014697,CAN PUNYETES,Palacio,restaurantes,"Highly recommended. Clean and welcoming, beautiful and well kept, we loved every minute.",4,2025-10-12,en,Clara F.,True
C0022487,R014697,CAN PUNYETES,Palacio,restaurantes,"Ueberteuert, schlechter Service.",2,2023-04-12,de,Giulia M.,True
C0022488,R014698,CAFETERIA  HOTEL REYES CATOLICOS,Palacio,restaurantes,"Muy recomendable. La comida estaba deliciosa, buena relacion calidad-precio, terraza agradable para cenar. Volveremos.",4,2025-08-23,es,Diego F.,True
C0022489,R014699,CAFE SANTAY (PANADERIA SUPAN&PAN) CON HMC,Embajadores,restaurantes,"Volveremos seguro. La paella espectacular, postres caseros deliciosos.",5,2023-11-19,es,Hans V.,True
C0022490,R014700,DAN'S,Justicia,deporte,"Honestly, decent for a quick visit, a bit crowded, nothing special but fine.",3,2024-10-08,en,Pedro R.,True
C0022491,R014701,LA ESCUELA DE MÚSICA,Universidad,deporte,"Cumple aunque a veces esta lleno, correcto para el dia a dia. Sin mas.",3,2024-01-07,es,Tom G.,True
C0022492,R014702,KRAMER,Universidad,restaurantes,"Volveremos seguro. Ambiente acogedor, cocina tradicional bien ejecutada. Volveremos.",5,2023-11-13,es,Olivia V.,True
C0022493,R014702,KRAMER,Universidad,restaurantes,"Muy recomendable. Buena relacion calidad-precio, el servicio atento y cercano, terraza agradable para cenar. Un 10.",4,2024-10-14,es,Anna B.,True
C0022494,R014702,KRAMER,Universidad,restaurantes,"Loved it. The food was delicious, the staff were lovely, clean and welcoming.",4,2023-03-11,en,Clara R.,True
C0022495,R014703,LIFE HOTEL,Universidad,hoteles,"Personal amabilisimo, habitaciones limpias y comodas, cama muy comoda. Lo recomiendo.",4,2023-06-06,es,Ivan T.,True
C0022496,R014703,LIFE HOTEL,Universidad,hoteles,"Volveremos seguro. Excelente descanso, habitaciones limpias y comodas. Volveremos.",4,2025-11-16,es,Nuria T.,True
C0022497,R014703,LIFE HOTEL,Universidad,hoteles,"Loved it. One of the highlights of our trip, we loved every minute.",5,2025-05-31,en,Sophie P.,True
C0022498,R014704,4D HELADERIA,Sol,restaurantes,"Highly recommended. Absolutely worth the visit, beautiful and well kept, the food was delicious.",4,2025-04-09,en,Elena S.,True
C0022499,R014704,4D HELADERIA,Sol,restaurantes,"Cocina tradicional bien ejecutada, el pescado y la carne de primera, el vino de la casa acompaña genial.",4,2024-09-24,es,Ivan V.,True
C0022500,R014705,SHARLOT CAFE,Imperial,restaurantes,"Repetiremos. Terraza agradable para cenar, raciones generosas, productos muy frescos. Lo recomiendo.",4,2025-02-07,es,Sofia R.,True
C0022501,R014706,ADESLAS SEGUR CAIXA,Imperial,hoteles,"Volveremos seguro. Ubicacion perfecta y bien comunicado, recepcion 24 horas muy util, excelente descanso. Merece mucho la pena.",3,2025-06-29,es,John M.,True
C0022502,R014706,ADESLAS SEGUR CAIXA,Imperial,hoteles,"The staff were lovely, great value for money.",5,2025-05-17,en,Elena G.,True
C0022503,R014706,ADESLAS SEGUR CAIXA,Imperial,hoteles,"The staff were lovely, we loved every minute, absolutely worth the visit.",4,2025-10-19,en,Sergio M.,True
C0022504,R014706,ADESLAS SEGUR CAIXA,Imperial,hoteles,"Volveremos seguro. Recepcion 24 horas muy util, personal amabilisimo. Volveremos.",5,2025-09-06,es,Carlos V.,True
C0022505,R014706,ADESLAS SEGUR CAIXA,Imperial,hoteles,"Muy recomendable. Ubicacion perfecta y bien comunicado, desayuno variado y rico, habitaciones limpias y comodas. Merece mucho la pena.",4,2025-02-11,es,Carlos P.,True
C0022506,R014706,ADESLAS SEGUR CAIXA,Imperial,hoteles,"Para ser sinceros, bien situado aunque paredes finas, desayuno mejorable. Cumple.",5,2024-02-02,es,Marco B.,True
C0022507,R014707,VENTA AL POR MENOR DE MOBILIARIO DE COCINA Y DEL HOGAR,Imperial,restaurantes,"Ambiente sencillo, carta corta pero suficiente, el servicio algo lento pero amable. Sin mas.",5,2025-06-21,es,Clara F.,True
C0022508,R014708,EMOTIVA,Imperial,ocio,"Volveremos seguro. Perfecto para una tarde diferente, ideal para ir con amigos.",5,2025-08-01,es,Ana L.,True
C0022509,R014709,RESTAURANTE LOS ANDENES,Imperial,restaurantes,"Nos encanto. Terraza agradable para cenar, la comida estaba deliciosa, el servicio atento y cercano. Volveremos.",4,2025-04-04,es,Lucia V.,True
C0022510,R014710,CAFE ZOCODOVER,Acacias,restaurantes,"Nos encanto. Productos muy frescos, ambiente acogedor. Un 10.",4,2024-11-11,es,Anna V.,True
C0022511,R014710,CAFE ZOCODOVER,Acacias,restaurantes,"Muy recomendable. La paella espectacular, ambiente acogedor. Volveremos.",5,2023-06-12,es,Marta R.,True
C0022512,R014711,ATENEA,Imperial,restaurantes,"En general, el servicio algo lento pero amable, carta corta pero suficiente, la comida correcta sin destacar. Cumple.",5,2024-10-10,es,Elena M.,True
